realization,scenario,collected_event,omega_at_infinity,gamma_used_only_in_sampling_law,event_conditioned_transmissivity,S_R_nats,I_QR_nats,A_op
60,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3710020816644728,0.03652602056515564,0.9736520456336208
60,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.011479802452084,0.173557291146051,0.874804878376735
60,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.4823516116564637,0.6712366862234296,0.5158050807613584
60,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5267489256058235,1.2093950750144664,0.12760586140054664
60,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.014483238565732,1.344173918027226,0.030383477184916408
60,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3679815302890581,1.3763029121682102,0.00720730692694227
60,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599453,1.3862943611198904,1.1102230246251565e-16
61,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.688562753696119,0.014821923863208575,0.9893082419730576
61,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3790153575044939,0.04858311515015279,0.9649546903509686
61,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0107433949518985,0.15117681432936791,0.8909489798348147
61,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5110072400772365,0.6579434985904342,0.525394088699223
61,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.519597820529423,1.1838638261605858,0.1460227644551445
61,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.010698219079231,1.332419950637783,0.038862172416676555
61,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3720226271980165,1.376325820950521,0.007190781733625973
61,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599452,1.38629436111989,4.440892098500626e-16
62,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6924536076692946,0.008137735736482687,0.9941298645044557
62,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.376321981900551,0.04599362226417192,0.9668226146234795
62,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0282238578782623,0.1878483689076078,0.8644960448689568
62,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5304576530250795,0.6891461205400176,0.5028861547245245
62,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.546350997569403,1.209342755457421,0.12764360198329217
62,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.028383127878648,1.346628704883446,0.02861272277296245
62,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3714099621812843,1.3730097461697899,0.009582824054314876
62,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198904,1.1102230246251565e-16
63,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6926782911589433,0.009148320651849895,0.993400881581557
63,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3746487937843312,0.04562251670963713,0.9670903106950663
63,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0187757360295118,0.1820426222411493,0.8686840058311355
63,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.505150089171505,0.690673570372669,0.501784332575138
63,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.49942482156398,1.1807668915264244,0.14825673057447541
63,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.010953283236832,1.3416852719157135,0.032178655886719865
63,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3705003684731731,1.3773558335589804,0.006447784692487191
63,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599453,1.3862943611198906,0.0
64,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6905299680290159,0.00612083660407059,0.9955847496926079
64,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.374640008936781,0.04401180707685981,0.9682521920948263
64,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0146110746054697,0.16692142935555632,0.8795916408253207
64,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5034200581719777,0.670640401020917,0.5162352096136686
64,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.51651058384864,1.1865888516587253,0.14405707406891355
64,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0153131062821226,1.3385219084010833,0.03446054031426282
64,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3733573763929234,1.375843445115122,0.007538742346413385
64,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
65,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6881951265098807,0.005161050659046262,0.9962770889042086
65,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.370202507908205,0.04787456275573243,0.9654658028637887
65,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.02638031654463,0.17084106564440216,0.8767642209073175
65,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.550695138351173,0.7146854724535179,0.48446340654796194
65,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5019756326233997,1.1912788224518964,0.14067397526630254
65,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0001731923420683,1.330580367047494,0.040189151478181806
65,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3735618049483145,1.3749378555230474,0.00819198715319669
65,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198904,1.1102230246251565e-16
66,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6920322320310741,0.008979024706117222,0.9935230027922326
66,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.375307530720949,0.02978647723094463,0.9785135985066821
66,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0276355097740053,0.1783843332191366,0.8713229035462337
66,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5357318458430704,0.6762170526581173,0.5122125057827915
66,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5549082872852837,1.219977860731944,0.11997199516384893
66,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0158341125595554,1.3365077118138702,0.03591347602813677
66,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3780738830495647,1.3810240541310714,0.0038017228783658874
66,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599456,1.3862943611198901,3.3306690738754696e-16
67,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6915754082306593,0.007888487067138517,0.9943096594140612
67,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3758323340501026,0.036559202681490266,0.9736281097962798
67,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.024740352654202,0.1849030946300263,0.8666206111661192
67,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.523110590563314,0.6814864892172752,0.5084114107867035
67,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.51450254318134,1.186141643195655,0.14437966678487102
67,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.019265235294004,1.3414250955086167,0.032366333492857335
67,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3746487409229562,1.376855619529874,0.006808612842074679
67,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198904,1.1102230246251565e-16
68,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6927006925810673,0.002549020539264646,0.9981612703544394
68,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3749657444483476,0.032465197882235675,0.9765813100069098
68,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0251551253080304,0.1905799867909601,0.8625255990819989
68,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5430326915706,0.6942218932472999,0.4992247586677865
68,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5219076856312235,1.1979451555886627,0.13586523238763937
68,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0184459734888964,1.3468749378518807,0.028435103231730374
68,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.377182126375895,1.3836416187689429,0.0019135491172341812
68,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
69,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6894254532310903,0.013359668212596931,0.9903630364608822
69,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3755841845169574,0.03907951204024318,0.9718100908895904
69,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.025972303135754,0.15713015265049268,0.8866545539985042
69,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5572383192630994,0.7207477472817789,0.4800903996323428
69,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5448516126887935,1.2299579288289246,0.11277289778822486
69,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0292894248499858,1.3557504133950045,0.02203280095593252
69,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.382046298655205,1.3835783233498073,0.0019592071108830433
69,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198904,1.1102230246251565e-16
70,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6929465450104066,0.006741653655389701,0.9951369248519891
70,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3723088430598887,0.037881746520610715,0.9726740960772511
70,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.029839600972322,0.1787772906105718,0.8710394447062815
70,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.513207799981588,0.6649575439801172,0.52033452444909
70,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.522825784771901,1.1803847562382073,0.14853238291710524
70,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0205398276224207,1.3344438615795984,0.037402229277197496
70,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3720670966986632,1.3758185058586403,0.007556732217238182
70,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
71,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6919327347426915,0.005673265162668306,0.9959076042420851
71,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3742616331671575,0.049256967386829054,0.9644686087108961
71,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,1.9898407167929315,0.19003877133458325,0.8629160035094825
71,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5118587853778918,0.711268838153368,0.4869279872286406
71,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.538545312667823,1.2010443225653842,0.13362965597353782
71,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0343074436312203,1.349272751868979,0.02670544603600944
71,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3719892231887338,1.3754924372926496,0.007791940968810418
71,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599453,1.3862943611198904,1.1102230246251565e-16
72,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6892579282232738,0.01926362915177915,0.9861042288766021
72,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3714109392170741,0.052755932424562335,0.9619446389568054
72,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0205533432645986,0.21936489864174202,0.8417616742922244
72,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5234219981512416,0.7030635504387694,0.49284685117609983
72,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5266539797075724,1.2117543863739875,0.12590397800139963
72,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.024065855681819,1.342588837056479,0.031526871412868585
72,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3698983075662583,1.3760915827072697,0.00735974890958857
72,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599456,1.3862943611198904,1.1102230246251565e-16
73,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6898485011287234,0.008592499499120665,0.9938018217918888
73,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3729552912712149,0.052796108011583964,0.9619156583967249
73,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0275171601305724,0.18604756252918442,0.8657950520848332
73,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.539204334947037,0.715097681943671,0.4841660602543363
73,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.531603150223442,1.2112307793205406,0.1262816806510908
73,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0236281693880827,1.353425119921161,0.023710145637595104
73,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3786862416522891,1.3834984651446154,0.002016812629185516
73,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198904,1.1102230246251565e-16
74,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6917214986819109,0.009498872864261765,0.9931480116123474
74,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3622159608259945,0.04798095763532162,0.965389055181209
74,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.001733933979912,0.20050685643852884,0.8553648762759496
74,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5158794914660145,0.728455751914439,0.47453024960299894
74,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5426707148351335,1.215381474744091,0.1232875867991925
74,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.017649957065242,1.341001041306387,0.032672223940169665
74,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.371799612061194,1.3734817997943147,0.009242309342746946
74,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599455,1.3862943611198904,1.1102230246251565e-16
75,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6918164666876638,0.010663922705977713,0.9923076057978314
75,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3653625245368668,0.051565245348161426,0.9628035381269924
75,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0051972491854864,0.22470285683407365,0.8379111513859496
75,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5363633933229717,0.724739900416079,0.4772106698676808
75,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5666870874962697,1.256074198964959,0.09393399108233813
75,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0291720419961763,1.349934284590505,0.026228251047643925
75,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3710485232987941,1.3712549219215322,0.010848662174611334
75,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
76,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6923132923603461,0.010687883555061894,0.9922903216987567
76,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3686785706135827,0.04274144615837061,0.9691685637934481
76,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0030350684627254,0.19598832013716505,0.8586243112329767
76,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5263567142516266,0.6997416329225246,0.4952431081395642
76,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.4958421807230353,1.183759542778085,0.14609798901453508
76,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0328479973415963,1.360144372116845,0.0188632297269975
76,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3740830185844457,1.3791660784431454,0.005141969033897409
76,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
77,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6919681034107299,0.00677142962670807,0.9951154460289098
77,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3714245303218686,0.03757342375828587,0.9728965039373507
77,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.007356271399074,0.16475097809511619,0.8811572904602848
77,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5187857357947787,0.687019272376689,0.5044203513735033
77,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5460916822434205,1.2168754241917088,0.122209930069484
77,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0365058004771983,1.3509893657359404,0.025467170879516332
77,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3771261366350431,1.3790991457952573,0.005190250733488333
77,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599457,1.3862943611198908,-2.220446049250313e-16
78,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6869093944702689,0.004797128201233347,0.996539603466786
78,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3549157863352157,0.029509551128784395,0.9787133584638217
78,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0064519346372776,0.1755811931580875,0.87334494167873
78,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.498274483360191,0.6738320844693257,0.5139328966721153
78,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.507660605991469,1.1839364847153755,0.1459703523868079
78,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0137822115002506,1.3410806618904552,0.03261478982927579
78,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3682198015168803,1.377554293419345,0.0063046261643054935
78,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
79,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6892133324570748,0.002177864227187243,0.9984290030398537
79,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3724308364014925,0.03060030176347084,0.9779265481980675
79,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.011697346464026,0.16750623602811476,0.8791697919821313
79,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.521307493056824,0.7014885500440382,0.49398297380553835
79,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5079169684557434,1.1998631660968804,0.13448168026335006
79,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0150564631831522,1.3375347984344317,0.03517258964111303
79,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3726927792732018,1.3777156464596523,0.006188234548763605
79,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198904,1.1102230246251565e-16
80,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6923015549307785,0.010575321179338237,0.9923715182893803
80,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3797434130304667,0.044647535245752046,0.9677936111565192
80,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0232111074635815,0.17769403635718506,0.871820847475973
80,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.530615192820819,0.7029039470472243,0.4929619806868455
80,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.559799808195028,1.2276339951549131,0.11444926158165047
80,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0238720528939433,1.3491564272606569,0.02678935650378944
80,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.373826443160941,1.3781572391608428,0.0058696927487135175
80,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
81,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6896606753432827,0.012510447476810516,0.9909756197329518
81,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.371175289775783,0.052203166060138084,0.9623433756031678
81,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.013803984807717,0.18585219403605846,0.8659359806629225
81,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.526587157693567,0.6956591738193696,0.498187979890941
81,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5230658212315937,1.2004538394588735,0.1340555994982836
81,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0104900572923836,1.335979259890082,0.036294673513035614
81,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3647763948285294,1.3751560935952367,0.008034561660956396
81,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
82,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6913561114389197,0.013649869591356056,0.9901537004158848
82,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3757938183906235,0.041233559872047465,0.9702562738271995
82,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0218388430187924,0.1659189451530736,0.8803147803190664
82,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5321311024445965,0.6582585636874683,0.5251668172726989
82,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5197476064972744,1.1872599526776861,0.14357297701291838
82,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.024659723955265,1.345408179053401,0.029493146054103914
82,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3761519852243522,1.3770801232996592,0.006646667604409684
82,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599455,1.3862943611198904,1.1102230246251565e-16
83,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6810137588938505,0.007926191276660166,0.9942824615760125
83,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.366414150540562,0.038764136101642865,0.9720375865409075
83,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0070119728510436,0.20102838036758452,0.8549886762828728
83,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.512305442843134,0.7006107437335816,0.4946161772110167
83,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.499411330258705,1.1796932781121416,0.14903117894878426
83,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0218570948510832,1.3433261805482486,0.03099499051336474
83,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3739677140478745,1.37490459151062,0.008215982066081318
83,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599453,1.3862943611198901,3.3306690738754696e-16
84,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6907373548450756,0.011725752050298244,0.9915416578331706
84,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3774806408402938,0.04909679498348485,0.9645841486768921
84,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0149703253439655,0.177992316205557,0.8716056840469513
84,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.4928643400058514,0.6820733396121521,0.5079880877094871
84,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5222153732193595,1.2013241929940452,0.13342777213377743
84,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.0287917781455453,1.3501298435412756,0.026087185083404796
84,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3748904179749646,1.3768879076197114,0.006785321908530539
84,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599453,1.3862943611198904,1.1102230246251565e-16
85,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6888823851192531,0.003437539347782348,0.9975203395150468
85,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3676493216804213,0.03946467721314573,0.9715322529471555
85,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0241131136421724,0.1763735345485089,0.8727733881814039
85,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5521943630206736,0.7044217220593607,0.49186713744524824
85,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.560992402816746,1.2309188305564516,0.11207975370968248
85,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.032325536068257,1.3542837501857607,0.023090774825247573
85,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.368733884422772,1.370764152428518,0.011202677531507055
85,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599455,1.3862943611198901,3.3306690738754696e-16
86,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6900414064615599,0.002730075733311299,0.9980306666391503
86,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3816826427258426,0.03334451331907218,0.9759470179968592
86,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.028207922750409,0.216811722587257,0.8436034015083853
86,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.522076734488323,0.7273346302808279,0.4753389679135209
86,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.5191556201722918,1.1941910048564246,0.13857327970971411
86,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.021700067820256,1.3413351497839099,0.03243121561834905
86,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.377854343307023,1.3812384887409568,0.0036470410042276358
86,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599454,1.3862943611198906,0.0
87,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6897755125456349,0.013350935399954356,0.9903693358536285
87,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3737838766127461,0.050464328690899674,0.9635976816279243
87,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0245538430379795,0.17868061929290535,0.8711091783215783
87,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5538239082278986,0.7159380333655392,0.48355987483986973
87,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.530601646222819,1.2029886691797271,0.13222710636439694
87,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.042369201314931,1.359441464923639,0.01937027008791914
87,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.376843533713187,1.3781635825694494,0.0058651169466439335
87,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599452,1.3862943611198904,1.1102230246251565e-16
88,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.6904573876053475,0.009971347535671526,0.9928071931796532
88,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3633355222241375,0.042939764689803095,0.969025507212541
88,haar_infinity,3,0.14488830160734412,0.14778320049284444,1.0,2.0167145086853395,0.16647868449337455,0.8799110137338451
88,haar_infinity,4,0.1791228412634908,0.24955167507870055,1.0,2.5024953273877273,0.6669863641237814,0.5188710400690301
88,haar_infinity,5,0.21394627733155508,0.37857606521995424,1.0,2.552389837099329,1.2133848561364236,0.1247278426811067
88,haar_infinity,6,0.2531069454959207,0.5342695832539941,1.0,2.02294739737446,1.341544098357137,0.03228049108315134
88,haar_infinity,7,0.3041487790407791,0.7144676700506467,1.0,1.3746462160459223,1.377028498901625,0.006683906735926004
88,haar_infinity,8,0.4001374372850266,0.9091262016116897,1.0,0.6931471805599453,1.3862943611198904,1.1102230246251565e-16
89,haar_infinity,1,0.05933380943319986,0.017626949140836214,1.0,0.690130588475875,0.01285863516594099,0.9907244554067483
89,haar_infinity,2,0.10771681854853912,0.07102157620533171,1.0,1.3711358230507917,0.03864625795818499,0.9721226176474055
