omega,gamma,gamma_base,gamma_extended,delta_boundary_abs,delta_boundary_rel,delta_boundary_log,delta_tolerance_abs,delta_tolerance_rel,delta_tolerance_log,delta_max_step_abs,delta_max_step_rel,delta_max_step_log,accepted,final_a_in_abs2,final_a_out_abs2,final_wronskian_residual,final_flux_balance_residual,final_rstar_min,final_rstar_max,final_left_potential_ratio,final_right_potential_ratio,final_nfev,final_max_step,final_success,dirac_partner_gamma,dirac_partner_delta_abs,dirac_partner_delta_rel,dirac_partner_delta_log,dirac_partner_accepted,species,label,spin,multipole
0.01,2.5876307666515787e-05,2.5886448686118152e-05,2.5876307690366354e-05,1.0140995751798353e-08,0.0003919027352160025,0.0003918259610358694,2.3556091295227552e-14,9.103343335845933e-10,9.103343638608066e-10,2.9447608631064104e-16,1.13801431837084e-11,1.1380119069379996e-11,True,38645.38994077623,38644.38994077623,0.0,3.215337067777324e-17,-28.0,11200.0,0.002521740856501237,7.1352079010519446e-09,7718,19.634954084936208,True,2.5877640631026644e-05,1.33296451085746e-09,5.1510279853692256e-05,5.151160655375276e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.011707799137227793,3.569822446159204e-05,3.5712059694274934e-05,3.569822450079165e-05,1.3835193483282963e-08,0.0003875597089756758,0.0003874846266848095,3.8791872817266204e-14,1.08666112677404e-09,1.0866610950308603e-09,4.0773455575390805e-16,1.142170407361835e-11,1.1421752432803913e-11,True,28012.597687481815,28011.59768748181,3.637978807091713e-12,1.0785778737157359e-16,-28.0,9566.272762902872,0.0018397123718780102,8.356830885542639e-09,7706,16.77083271996194,True,3.5700087647369574e-05,1.8631857775301924e-09,5.2189949669982794e-05,5.2191311612744033e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.013707256063767185,4.93120366706597e-05,4.933085681958079e-05,4.931203672032319e-05,1.8820099257599548e-08,0.0003816532540177431,0.00038158044255548506,4.910042641567691e-14,9.957087504538482e-10,9.957087381790053e-10,5.630668457531907e-16,1.141844636257361e-11,1.141842176373e-11,True,20279.024504274686,20278.024504274686,0.0,3.036443709317216e-17,-28.0,8170.85487270155,0.0013421448926900688,9.788141047558587e-09,7718,14.324496451801094,True,4.931464729597157e-05,2.610625311874658e-09,5.293813207679406e-05,5.293953334910874e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.016048180071713387,6.822554803184242e-05,6.825104011122506e-05,6.822554810600235e-05,2.5492005222710074e-08,0.00037364309936817764,0.00037357331176241274,7.338148643419584e-14,1.0755719602273774e-09,1.0755719654043108e-09,7.784436073174361e-16,1.1409854955714225e-11,1.1409873046440288e-11,True,14657.265919407158,14656.265919407162,3.637978807091713e-12,3.005137371586697e-16,-28.0,6978.984501639025,0.0009791492085989423,1.1465311543424807e-08,7694,12.235003593675328,True,6.822921590613257e-05,3.667874290153462e-09,5.375811873903986e-05,5.375956375854208e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.018788886879768225,9.457719764583072e-05,9.46115126286098e-05,9.457719775058294e-05,3.4314878026857516e-08,0.00036282400917987266,0.00036275820406391407,1.036706798965975e-13,1.096148780859629e-09,1.0961487279427544e-09,1.081545877162915e-15,1.1435588113035966e-11,1.1435630220611886e-11,True,10573.373126837232,10572.37312683722,1.2732925824820995e-11,1.21925310559573e-15,-28.0,5960.970477745597,0.0007143291144805835,1.343081684291341e-08,7670,10.450301931445988,True,9.458236678345296e-05,5.169137622240282e-09,5.465223379401217e-05,5.4653727281717096e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.021997651360042104,0.00013142240542779237,0.00013146817895428556,0.00013142240555689407,4.5773397391488894e-08,0.0003482921899237208,0.0003482315499367438,1.2760024157079664e-13,9.709169540417842e-10,9.70916902903235e-10,1.5014573785665508e-15,1.1424668219084599e-11,1.1424639012667973e-11,True,7609.052632577416,7608.052632577431,1.4551915228366852e-11,1.9406676786404287e-15,-28.0,5091.452635868379,0.0005211321005148446,1.5734550771033707e-08,7670,8.925932029544915,True,0.00013142971574038156,7.31031258918431e-09,5.56214593328701e-05,5.562300626364186e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.025754408361413884,0.00018316665191455206,0.0001832268998034794,0.00018316665205709591,6.024774638348999e-08,0.00032892311866679634,0.0003288690350610938,1.404503412443664e-13,7.667899138642716e-10,7.667899651506679e-10,2.0935130799065726e-15,1.1429553677070019e-11,1.1429523993976378e-11,True,5459.509083927045,5458.509083927043,1.8189894035458565e-12,3.1574677768209103e-16,-28.0,4348.770060189079,0.00038018703239400977,1.8435149600664756e-08,7646,7.62391968372838,True,0.00018317703162635344,1.0379711801384358e-08,5.6664919773113316e-05,5.666652529029282e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.030152743999357374,0.0002562329394345622,0.00025631067662252997,0.00025623293969214035,7.773693038961487e-08,0.0003033838294216175,0.0003033378175486856,2.546460763606928e-13,9.938069512945089e-10,9.938069261359307e-10,2.932062145161174e-15,1.1442955584209639e-11,1.1442957692574496e-11,True,3902.698857558023,3901.698857558022,9.094947017729282e-13,2.128830965675288e-16,-28.0,3714.4214802602037,0.0002773618809084408,2.1601559936761674e-08,7646,6.511829930090168,True,0.0002562477452443771,1.4805809814874126e-08,5.777927841181273e-05,5.778094769858099e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.035302227018072674,0.0003601129131489462,0.00036021022216154347,0.00036011291350790674,9.730865363672975e-08,0.00027021706271466566,0.00027018056039040353,3.5482950128465363e-13,9.853284576271018e-10,9.853284859553857e-10,4.131027117604269e-15,1.1471477324934571e-11,1.147149042430769e-11,True,2776.9068075223126,2775.9068075223136,9.094947017729282e-13,3.104070819825999e-16,-28.0,3172.6043782638008,0.000202346756796643,2.5314899490815772e-08,7598,5.561959044364046,True,0.00036013414594598914,2.123279704293289e-08,5.895802239790187e-05,5.895976049037839e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.041331138302441096,0.0005090629284696524,0.0005091790292442652,0.0005090629289623708,1.161002818944254e-07,0.0002280666601346255,0.00022804065666675414,4.868911263750109e-13,9.564458520652947e-10,9.564458118971155e-10,5.827261416457841e-15,1.144703550497339e-11,1.1447065517765656e-11,True,1964.393681162769,1963.3936811627714,2.2737367544323206e-12,1.1235587113467282e-15,-28.0,2709.821326004589,0.00014762017712028626,2.9670669149571975e-08,7598,4.750644403078666,True,0.0005090935711151738,3.064264552136379e-08,6.019059611033943e-05,6.019240763690943e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.048389666535796245,0.0007249156486968438,0.0007250433435529276,0.0007249156494554341,1.2769409749350483e-07,0.0001761502841372733,0.00017613477131336573,7.502635665512791e-13,1.034966713575576e-09,1.0349666684588207e-09,8.326781104905923e-15,1.1486551738639791e-11,1.1486589457442765e-11,True,1379.4708416043522,1378.4708416043604,8.185452315956354e-12,5.916816515905143e-15,-28.0,2314.543744936701,0.00010769491460110331,3.4781387498894445e-08,7586,4.057675014232895,True,0.0007249602056955235,4.4556998679752026e-08,6.146130274420269e-05,6.14631915674644e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.05665364961185362,0.0010418802585409944,0.0010420001864159733,0.0010418802593101673,1.199271058060017e-07,0.0001151064192097685,0.00011509979488924349,7.571695007091428e-13,7.267337052431066e-10,7.267336735037921e-10,1.2003419092021517e-14,1.1520919984442937e-11,1.1520895348904077e-11,True,959.8031940833184,958.8031940833243,5.9117155615240335e-12,6.194697532713178e-15,-28.0,1976.9247130120684,7.856781408335728e-05,4.077973481666793e-08,7550,3.4657880329792548,True,0.0010419456386021118,6.538006111739096e-08,6.274805392448855e-05,6.27500226659699e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.06632895500464654,0.0015150018469983603,0.0015150750335453833,0.0015150018469595606,7.318658582270397e-08,4.830791854657269e-05,4.8306751757915536e-05,5.6636336245863284e-14,3.73836747183349e-11,3.738365172908443e-11,1.7836643620428028e-14,1.177334777232607e-11,1.1773360064706778e-11,True,660.0652018882207,659.0652018882266,5.9117155615240335e-12,8.97697714774548e-15,-28.0,1688.5536639640115,5.731841129825978e-05,4.782231333382878e-08,7538,2.960238719811087,True,0.001515098844626779,9.699762841867098e-08,6.402066027749155e-05,6.402270968738317e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.07765660821766218,0.0022355799609222625,0.002235542996450836,0.002235579962305049,3.696585421314805e-08,1.653524135092811e-05,1.653537804932435e-05,1.3759570739735327e-12,6.154810375943331e-10,6.154809996890042e-10,6.8296063249206895e-15,3.0549595381518873e-12,3.05500069686571e-12,True,447.31122012180754,446.3112201218126,5.059064278611913e-12,1.1312999148582747e-14,-28.0,1442.2468682391766,4.18161089510623e-05,5.609415534778767e-08,7490,2.5284331283052923,True,0.002235725816174946,1.4585525268335023e-07,6.523843470792442e-05,6.524056282719817e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.09091879706907821,0.0033602824687604047,0.0033600594909253107,0.003360282470856336,2.2297993102545627e-07,6.635749616243205e-05,6.63596978770714e-05,2.0875076840731754e-12,6.212298232306788e-10,6.212298455363706e-10,8.423817199343375e-15,2.5068777037815186e-12,2.5068835896067458e-12,True,297.5940294593437,296.5940294593492,5.5138116294983774e-12,1.8533785617336207e-14,-28.0,1231.8684761623574,3.050654978394699e-05,6.581414195307621e-08,7526,2.1596143721543055,True,0.0033605054263106345,2.2295755022988875e-07,6.634643362997481e-05,6.634863465199724e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.10644590138831427,0.0051681681548988,0.005167730881776625,0.005168168157506669,4.3727573004366527e-07,8.460942386891584e-05,8.461300340534365e-05,2.579334315577775e-12,4.990809583339267e-10,4.990809988749417e-10,2.85344664563425e-14,5.521195441231003e-12,5.521250123778608e-12,True,193.4921562202113,192.49215622022007,8.753886504564434e-12,4.525286395606898e-14,-28.0,1052.1776652670203,2.2255767049238907e-05,7.724153452259696e-08,7502,1.844594655956547,True,0.005168515834252736,3.476793539354539e-07,6.726870248347056e-05,6.727096512416242e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.12462472324355404,0.008176582201918841,0.008176093582872725,0.008176582206516063,4.886236433382374e-07,5.975891041902196e-05,5.9760696020267304e-05,4.5348082927665345e-12,5.546092708151735e-10,5.546092475700336e-10,6.241361594216954e-14,7.633215737441326e-12,7.633227383536935e-12,True,122.30048879901493,121.30048879902645,1.1525003174028825e-11,9.424058755591602e-14,-28.0,898.6980840159496,1.6236485949998603e-05,9.0683870979755e-08,7502,1.5755263942744029,True,0.008177137391032688,5.551891138471515e-07,6.789528991600285e-05,6.789759490554905e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.14590812272681344,0.013385219846691828,0.013385192360882365,0.013385219858970912,2.7498088547503463e-08,2.0543621145154104e-06,2.054364222840938e-06,1.2134434082544665e-11,9.065547089645826e-10,9.06554720592339e-10,1.4464991704432606e-13,1.0806689669731233e-11,1.0806688877154741e-11,True,74.7092697358386,73.70926973585527,1.666933258093195e-11,2.231513585027045e-13,-28.0,767.6063395709623,1.1845175923222893e-05,1.065065423815465e-07,7478,1.3457067172126602,True,0.013386130850601112,9.110039092836281e-07,6.805580488126775e-05,6.805812078259183e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.17082629933755134,0.02280534158078169,0.022806337616751538,0.022805341598354407,9.960183971306769e-07,4.367478529547799e-05,4.367383154612233e-05,1.7255266659965685e-11,7.566326774296985e-10,7.566326457129379e-10,3.1745092665680374e-13,1.3920025075367567e-11,1.3919976282847096e-11,True,43.84937609716449,42.849376097173256,8.768097359279636e-12,1.999060639246153e-13,-28.0,655.6367516847563,8.641536911631507e-06,1.2514444636131935e-07,7466,1.1494104924756172,True,0.022806880234942845,1.5386541611546456e-06,6.746447323370625e-05,6.746674906362491e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.2,0.04061985987075825,0.040620946216347896,0.040619859907788936,1.0863085589604693e-06,2.6743286717798102e-05,2.674292909808254e-05,3.624610334096445e-11,8.92324677049356e-10,8.92324659006012e-10,7.845807337147903e-13,1.931520040224463e-11,1.9315216093405162e-11,True,24.618499502010543,23.618499502014433,3.8902214782865485e-12,1.580124919797754e-13,-28.0,560.0,6.304352141253091e-06,1.4711621771562052e-07,7466,0.9817477042468103,True,0.04062252502589894,2.665155140690878e-06,6.56078158359606e-05,6.56099681228652e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.22,0.05885372370802585,0.05885332313065901,0.05885372376402403,4.0063336501777735e-07,6.807273011395594e-06,6.807296174522123e-06,5.524123519728974e-11,9.386192022673413e-10,9.38619182818423e-10,7.569431192955278e-13,1.2861431216327675e-11,1.2861378628852833e-11,True,16.991278325242664,15.991278325246082,3.417710559006082e-12,2.0113771759255883e-13,-28.0,509.09090909090907,5.210208381200903e-06,1.6227084512863495e-07,7490,0.8924979129516458,True,0.058857461072813845,3.7373647879951344e-06,6.349857299096812e-05,6.35005891106612e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.2692857142857143,0.1349418325783339,0.1349398315869841,0.1349418327824216,2.001195437500991e-06,1.4830059732138993e-05,1.4830169676152869e-05,2.0151252888567228e-10,1.4933288294324447e-09,1.4933287950705994e-09,2.5751900611936662e-12,1.9083704526531944e-11,1.9083734592766374e-11,True,7.410600411251262,6.410600411255108,3.845812557301542e-12,5.190015084366451e-13,-28.0,415.91511936339515,3.477553545541321e-06,1.9992696158745923e-07,7514,0.7291494885652703,True,0.13494922179216268,7.389213828784547e-06,5.475551270806723e-05,5.4757011845870365e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.31857142857142856,0.2702139113002404,0.27021848682490596,0.27021391171433295,4.5751105730018615e-06,1.6931439802587955e-05,1.6931296441448186e-05,4.0892356167887556e-10,1.513332750749875e-09,1.513332793558368e-09,5.168976358049804e-12,1.9129201502532727e-11,1.9129253736776875e-11,True,3.7007717152240867,2.700771715227164,3.077538224260934e-12,8.315570454442422e-13,-28.0,351.5695067264574,2.4847735118051964e-06,2.3801323545968235e-07,7574,0.6163438501997913,True,0.27022485275857355,1.0941458333135756e-05,4.049019999989106e-05,4.0491019750130136e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.3678571428571429,0.4587052303311672,0.4587006050524292,0.45870523103440564,4.625981976424942e-06,1.0084868605237321e-05,1.008491944233883e-05,6.96699586910654e-10,1.5188394220132703e-09,1.5188393887465549e-09,6.538825036983553e-12,1.4254960712488012e-11,1.4254930569381223e-11,True,2.1800492644874336,1.1800492644913496,3.915978652457852e-12,1.796285342692272e-12,-28.0,304.4660194174757,1.863554370343076e-06,2.7651703822791607e-07,7610,0.5337657421147707,True,0.45871570842605036,1.0478094883137334e-05,2.2842241263308535e-05,2.284250215122033e-05,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.41714285714285715,0.6534777928109399,0.6534789389571337,0.6534777937660458,1.1451910879589633e-06,1.7524560138959196e-06,1.75245447575432e-06,9.463551053912056e-10,1.448182502607245e-09,1.4481824638862379e-09,8.750777880095484e-12,1.3391086853087913e-11,1.3391066033908448e-11,True,1.5302738838277765,0.5302738838311901,3.413602733814969e-12,2.2306601010768645e-12,-28.0,268.4931506849315,1.4492083642400145e-06,3.1542774610961526e-07,7646,0.4707009540909365,True,0.6534824611939017,4.668382961869888e-06,7.143853491248761e-06,7.143879008652265e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.4664285714285714,0.8040870363110614,0.8040885551843846,0.804087037481315,1.5177030695534555e-06,1.8874860568779665e-06,1.8874842728222471e-06,1.1600554961077592e-09,1.4426989165623002e-09,1.4426989613373857e-09,1.01981756372993e-11,1.2682925077471504e-11,1.2682965788793292e-11,True,1.2436464646759329,0.24364646467887774,2.9448665728182277e-12,2.367883666920534e-12,-28.0,240.12251148545178,1.1591247086113156e-06,3.5473620580363665e-07,7694,0.4209637935514654,True,0.8040849145690703,2.121741991101267e-06,2.6386969261875656e-06,2.6387004075733982e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.5157142857142857,0.8976809933033131,0.8976785859547474,0.8976809945554498,2.4086007024415323e-06,2.683136571242633e-06,2.6831401671002746e-06,1.2412660899130401e-09,1.3827474338577588e-09,1.3827474730344448e-09,1.0870637723314758e-11,1.2109689081544061e-11,1.2109646618869754e-11,True,1.1139814783425128,0.11398147834504996,2.5370816558734077e-12,2.2776225350185086e-12,-28.0,217.17451523545708,9.48161094286881e-07,3.944343851175102e-07,7778,0.38073318170236414,True,0.89767491598683,6.077316483055206e-06,6.770018000149159e-06,6.770040916760119e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.5650000000000001,0.9486627624812922,0.9486638734599103,0.9486627637387818,1.109721128544905e-06,1.169774099325195e-06,1.169773413643715e-06,1.2463687859565198e-09,1.3138164954388608e-09,1.3138165009000919e-09,1.1120770970762806e-11,1.1722575619681402e-11,1.1722622872480812e-11,True,1.0541153711825177,0.05411537118489536,2.3776536295372352e-12,2.255529096828468e-12,-28.0,198.2300884955752,7.899571952388554e-07,4.345151322438877e-07,7850,0.34752131123780894,True,0.9486556385883762,7.123892916016672e-06,7.509405025431423e-06,7.5094332210570965e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.6142857142857143,0.9746491050121495,0.9746489494115349,0.9746491062705173,1.5685898235862084e-07,1.609389282275753e-07,1.6093894099075316e-07,1.2472307631128388e-09,1.279671583033251e-09,1.279671591733468e-09,1.1136980226922333e-11,1.1426656188006765e-11,1.142663741411232e-11,True,1.0260102788352066,0.026010278837594283,2.387756659061324e-12,2.327249504219253e-12,-28.0,182.32558139534882,6.682817845784781e-07,4.749720030560623e-07,7934,0.31963878742919405,True,0.9746425229369782,6.5820751713463466e-06,6.753276781867355e-06,6.753299585284859e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.6635714285714286,0.9875260572098978,0.987525567535189,0.987526058472602,4.909374129447031e-07,4.971386925543725e-07,4.971388155526523e-07,1.2516409020335573e-09,1.267451013464774e-09,1.267451033818948e-09,1.1063261418087222e-11,1.1203007087574739e-11,1.1203038496950284e-11,True,1.012631507491909,0.012631507494412737,2.503774965134653e-12,2.4724666758402236e-12,-28.0,168.78363832077503,5.726972506222096e-07,5.157991331410668e-07,8006,0.2958981239925801,True,0.9875205822096109,5.475000286914167e-06,5.544157794056527e-06,5.544173162868823e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.7128571428571429,0.9938495678193792,0.9938499022570848,0.9938495690952824,3.3316180236830917e-07,3.3522357221456027e-07,3.3522351562299273e-07,1.2648984082375136e-09,1.2727262245662056e-09,1.2727262585271544e-09,1.1004863686991939e-11,1.107296722092246e-11,1.1072920358462766e-11,True,1.0061884940938453,0.00618849409648586,2.6405544417684723e-12,2.6244562079114075e-12,-28.0,157.11422845691382,4.962441996962286e-07,5.569911404461858e-07,8090,0.27544023766443576,True,0.9938452526259769,4.315193402271156e-06,4.34189795115491e-06,4.341907377114246e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.7621428571428571,0.9969544687747243,0.99695431229994,0.9969544700815802,1.5778164019764063e-07,1.582636370460902e-07,1.5826364942979181e-07,1.295765494901957e-09,1.2997238444544785e-09,1.2997238849185967e-09,1.1090461882190539e-11,1.112434141131934e-11,1.1124323684503481e-11,True,1.0030548348201085,0.0030548348228121866,2.7037261318696437e-12,2.6955104814874176e-12,-28.0,146.95407685098405,4.341378861580942e-07,5.985430495693791e-07,8174,0.25762826353243384,True,0.9969511684995631,3.300275161155497e-06,3.3103569566337338e-06,3.3103624358656294e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.8114285714285714,0.9984844335541502,0.9984844267545524,0.998484434939379,8.184826594259675e-09,8.197250071416154e-09,8.19725017835238e-09,1.3736907167327672e-09,1.375775796366753e-09,1.3757758275416953e-09,1.1538103805719402e-11,1.1555617111274338e-11,1.1555645329575245e-11,True,1.0015178668739533,0.001517866876679104,2.7258195700596843e-12,2.7217117448685713e-12,-28.0,140.0,3.8300096077340997e-07,6.130600993702587e-07,8354,0.2419800679481575,True,0.9984869581313505,2.5245772002913114e-06,2.528402779557592e-06,2.5284059760047966e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.8607142857142857,0.9992420797696375,0.9992421610085392,0.999242081227651,7.978088822913065e-08,7.984140164265612e-08,7.984139834925248e-08,1.4452586905022713e-09,1.4463549121504742e-09,1.4463549257627575e-09,1.2754797218406111e-11,1.2764471669714476e-11,1.2764456158801816e-11,True,1.0007584951091504,0.0007584951120045544,2.8541613517063524e-12,2.8520519279595646e-12,-28.0,140.0,3.403944201196553e-07,5.448608708506545e-07,8858,0.22812394787477752,True,0.9992437193434277,1.6395737901797602e-06,1.6408147066033837e-06,1.6408160526873435e-06,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.91,0.9996192208112137,0.9996191754432312,0.9996192223449172,4.690168597942801e-08,4.691955196836474e-08,4.691955291908639e-08,1.519207537548084e-09,1.5197862405198778e-09,1.5197861869433937e-09,1.4495959987925744e-11,1.4501481850420947e-11,1.4501511103154017e-11,True,1.0003809242368082,0.00038092423981757193,3.0093705305489493e-12,3.008260307524324e-12,-28.0,140.0,3.045212965223085e-07,4.874396553192342e-07,9362,0.21576872620809018,True,0.999618801454153,4.193570606325636e-07,4.195168039008352e-07,4.195168918243423e-07,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
0.9592857142857143,0.9998078782453242,0.9998078798716049,0.999807879856869,1.473587918354724e-11,1.4738710810529817e-11,1.473876576351988e-11,1.5962773325384205e-09,1.596584071071642e-09,1.5965840884346648e-09,1.5267453967737765e-11,1.5270387741425228e-11,1.527034054771838e-11,True,1.000192158672537,0.00019215867568610548,3.149036587046794e-12,3.148370453232019e-12,-28.0,140.0,2.740340320507163e-07,4.386394503569827e-07,9866,0.20468306566575345,True,0.9998070590062432,8.192390810179973e-07,8.193965049122962e-07,8.193968406269318e-07,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.0085714285714287,0.9999026917024934,0.9999027069409239,0.9999026933935352,1.3547388655332782e-08,1.354870705694991e-08,1.3548706914913648e-08,1.674264060724795e-09,1.6744269963651104e-09,1.6744270428666629e-09,1.6777801370437828e-11,1.6779434148607956e-11,1.6779466705115542e-11,True,1.000097317767333,9.731777063720657e-05,3.3043567881918534e-12,3.304023721284466e-12,-28.0,140.0,2.4790605407426545e-07,3.968170467206027e-07,10370,0.19468084786763942,True,0.9999025550822276,1.3662026576710673e-07,1.3663356134634362e-07,1.366335706713405e-07,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.0578571428571428,0.9999505385278111,0.9999505302521255,0.9999505402997316,1.0047606080476612e-08,1.004810307444738e-08,1.004810318786485e-08,1.755172007733563e-09,1.7552588254191407e-09,1.7552588287145555e-09,1.6748491482587724e-11,1.6749319928609556e-11,1.674926863884523e-11,True,1.0000494639187472,4.9463922218552606e-05,3.4714453533979395e-12,3.4712233087930144e-12,-28.0,140.0,2.2534421277402234e-07,3.6070286924811805e-07,10874,0.18561063956050433,True,0.9999508269563867,2.884285755788696e-07,2.88442759187247e-07,2.884428008327414e-07,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.1071428571428572,0.9999747814214172,0.9999747836120476,0.999974783275209,3.36838668069106e-10,3.368471628757534e-10,3.3684721684312863e-10,1.8367686260845062e-09,1.8368149479466132e-09,1.8368149240715776e-09,1.7023160658879988e-11,1.70235899696214e-11,1.702360474823474e-11,True,1.0000252192145755,2.521921820982275e-05,3.63431507111045e-12,3.634093026505525e-12,-28.0,140.0,2.0572787008293125e-07,3.2930347804242304e-07,11390,0.17734797238006897,True,0.9999749509541996,1.695327824791093e-07,1.695370292199191e-07,1.6953704356460454e-07,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.1564285714285716,0.9999871048092537,0.9999871115651525,0.9999871067456063,4.819546206569214e-09,4.819608356338292e-09,4.819608390672905e-09,1.91885130007563e-09,1.9188760443482408e-09,1.918876059890122e-09,1.7501333715586043e-11,1.7501559401532885e-11,1.750155576034412e-11,True,1.0000128953570344,1.2895360834417632e-05,3.799960346384523e-12,3.799960346384523e-12,-28.0,140.0,1.8856575688187116e-07,3.018325108594708e-07,11894,0.1697895967814125,True,0.9999870482401516,5.656910206930377e-08,5.6569831548072065e-08,5.6569833216426976e-08,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.2057142857142857,0.9999933893637718,0.9999933854699665,0.9999933913832043,5.913237788313097e-09,5.913276878835459e-09,5.913276961702444e-09,2.001343646362841e-09,2.001356876605115e-09,2.0013568600195486e-09,1.8088863740217676e-11,1.808898331990614e-11,1.8088974762683742e-11,True,1.000006610679929,6.610683885149352e-06,3.956168725949283e-12,3.956168725949283e-12,-28.0,140.0,1.7346491258136694e-07,2.7766096547027017e-07,12398,0.16284914525421024,True,0.9999932931788169,9.618495488972201e-08,9.618559073767277e-08,9.61855953034648e-08,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.255,0.9999966026628767,0.9999966057781244,0.9999966047658442,1.0122802596157499e-09,1.0122836986847387e-09,1.0122837018194854e-09,2.0842462200576506e-09,2.0842533009687645e-09,2.084253327657064e-09,1.8721246775044165e-11,1.8721310377646906e-11,1.8721357797521873e-11,True,1.0000033973486653,3.3973527792955812e-06,4.11404244005098e-12,4.11404244005098e-12,-28.0,140.0,1.6010798917485357e-07,2.5628087082418243e-07,12902,0.15645381740985026,True,0.9999965880172074,1.4645669343948953e-08,1.4645719100394149e-08,1.4645719196736515e-08,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.3042857142857143,0.9999982501034782,0.9999982527210635,0.9999982522905435,4.305199530207915e-10,4.3052070638747814e-10,4.305207302695828e-10,2.1676603845222076e-09,2.1676641777102126e-09,2.1676641616298753e-09,1.9404922113608336e-11,1.940495607027347e-11,1.940492211379661e-11,True,1.000001749899584,1.7499038632518018e-06,4.279354648417666e-12,4.279354648417666e-12,-28.0,140.0,1.4823644109673057e-07,2.3727837947336139e-07,13406,0.15054181664244629,True,0.9999982860924713,3.598899311896275e-08,3.5989054800874723e-08,3.598905549496897e-08,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.3535714285714286,0.9999990970253827,0.9999990972301404,0.9999990992973561,2.067215731926808e-09,2.067217598571828e-09,2.0672175061469535e-09,2.251881903170272e-09,2.251883936564308e-09,2.251883904107207e-09,2.0091484032036533e-11,2.009150217415302e-11,2.0091484032238368e-11,True,1.0000009029754326,9.029798833900079e-07,4.45077308341979e-12,4.45077308341979e-12,-28.0,140.0,1.3763791894354465e-07,2.2031358901620606e-07,13910,0.1450603468016395,True,0.9999991181193716,2.109398888894276e-08,2.1094007491339344e-08,2.1094007763168155e-08,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
1.4028571428571428,0.9999995331677726,0.9999995357158054,0.9999995355255905,1.9021484387593546e-10,1.9021493267439618e-10,1.9021495491632877e-10,2.337027016352522e-09,2.337028107352559e-09,2.337028129306397e-09,2.079092453755038e-11,2.0790934243428523e-11,2.079092453776651e-11,True,1.0000004668324454,4.6683706404907434e-07,4.618638804743114e-12,4.618638804743114e-12,-28.0,140.0,1.2813670713220932e-07,2.0510523589502116e-07,14426,0.13996403115534975,True,0.9999995256710107,7.496761877945346e-09,7.496765377677026e-09,7.496765402558278e-09,True,dirac,"$s=1/2,j=1/2$",0.5,lambda=1
